14527,1,1,1,0.697704148435317,0,90,75,0
14852,1,1,0,0.6891965068758171,0,90,75,0
15101,0,0,0,0.6712884036297302,0,90,75,0
15455,0,1,1,0.6713015041231974,0,90,75,0
15704,0,0,1,0.6906052278753825,0.25,90,75,0
15953,0,0,1,0.7082801525451526,0,90,75,0
16202,0,0,1,0.8974482425244329,0.25,90,75,0
16451,0,0,1,0.6782154411543224,0.25,90,75,1
16700,0,0,0,0.7106380350454712,0,90,75,0
17068,0,1,0,0.6358471022286021,0.5,90,75,0
17317,0,0,1,0.8187357088807711,0.25,90,75,1
17676,0,1,1,0.5690325536426971,0,90,75,0
17925,0,0,0,0.6494394295046038,0.25,90,75,0
18174,0,0,0,0.5642572727761503,0,90,75,0
18539,0,1,1,0.6960634266191207,0.25,90,75,1
18788,0,0,0,0.781707981387289,0,90,75,0
19152,0,1,0,0.6774995103194402,0.5,90,75,0
19512,0,1,1,0.7295201204671016,0,90,75,1
19761,0,0,1,0.6492079253088244,0.5,90,75,1
20010,0,0,1,0.6968454555234493,0.5,90,75,1
20259,0,0,0,1.015928840533901,0.5,90,75,0
20620,0,1,1,0.6922610825319971,0.5,90,75,1
20869,0,0,0,0.6955501249832872,0,90,75,0
21118,0,0,1,0.8086605013060687,0,90,75,1
21367,0,0,1,0.7640928718539605,0,90,75,0
21728,0,1,1,0.6273599437134826,0.25,90,75,0
21977,0,0,0,0.8744816435294919,0.5,90,75,0
22336,0,1,1,0.5989986719474106,0.25,90,75,0
22585,0,0,1,0.7686122153947907,0.5,90,75,0
22834,0,0,1,0.7353675470162941,0.25,90,75,1
23083,0,0,1,0.7012331416522395,0.5,90,75,0
23332,0,0,1,0.6546965014251866,0.5,90,75,1
23581,0,0,1,0.7012776473349402,0,90,75,0
23932,0,1,1,0.7084598756149,0.5,90,75,0
24181,0,0,0,0.8845675528168512,0,90,75,0
24544,0,1,1,0.7258833010428256,0.5,90,75,0
24910,0,1,1,0.6403704543651103,0.25,90,75,0
25159,0,0,1,0.8229900012694529,0,90,75,0
25517,0,1,1,0.8101027243436536,0.25,90,75,1
25766,0,0,1,0.7483379481467916,0.5,90,75,0
26120,0,1,1,0.74987785702923,0.25,90,75,0
26369,0,0,1,0.9526394580712193,0.5,90,75,0
26738,0,1,1,0.5870889808343314,0,90,75,0
27096,0,1,1,0.6226967562015752,0.5,90,75,1
27345,0,0,1,0.8317053691155694,0.5,90,75,1
27594,0,0,1,0.6675105567788888,0,90,75,1
27843,0,0,1,0.8172274540851061,0.25,90,75,0
28092,0,0,1,0.7267321696015717,0.5,90,75,1
28338,1,1,1,0.8407417293569508,0.5,90,75,1
28554,1,1,1,0.9972842978975379,0,90,75,0
28907,0,1,1,0.6667191054755668,0.25,90,75,0
29193,1,1,0,0.7525833446928675,0,90,75,0
29442,0,0,1,0.9794861590606664,0.25,90,75,1
29691,0,0,0,0.6107821063402487,0.25,90,75,0
30047,0,1,1,0.7066693634717357,0.5,90,75,0
30296,0,0,0,0.617825196751988,0,90,75,0
30545,0,0,1,0.804327636331881,0.5,90,75,0
30794,0,0,1,0.8588438502030289,0,90,75,0
31150,0,1,1,0.5721124405058116,0,90,75,0
31519,0,1,0,0.4140735300122156,0.5,90,75,0
31768,0,0,0,0.48538029448240877,0.5,90,75,0
32119,0,1,0,0.6206287322077046,0.25,90,75,0
32356,1,1,1,0.854993422964142,0.25,90,75,0
32710,0,1,1,0.9215944370112139,0,90,75,0
32959,0,0,1,0.7696384687465482,0.5,90,75,0
33208,0,0,1,0.9839041678814419,0.5,90,75,0
33572,0,1,1,0.649320753152882,0.5,90,75,0
33802,1,1,1,0.8988333618146163,0.5,90,75,1
34167,0,1,0,0.5856269701058741,0.25,90,75,0
34452,0,1,1,0.8653893144408086,0.5,90,75,0
34687,1,1,0,0.8359415351157643,0,90,75,0
35049,0,1,0,0.8982405671384823,0.25,90,75,0
35371,1,1,1,0.7984364586117725,0,90,75,0
35620,0,0,0,1.1966621892659839,0.25,90,75,0
35973,0,1,1,0.8163855982887976,0.5,90,75,1
36336,0,1,1,0.6345707092753622,0,90,75,0
36585,0,0,1,0.8743635215808117,0.25,90,75,0
36834,0,0,0,0.7435651214523901,0.5,90,75,0
37053,1,1,1,0.948100222305064,0,90,75,1
37396,1,1,0,0.7286554437334097,0,90,75,0
37765,0,1,0,0.5098773716851733,0.25,90,75,0
38006,0,0,1,1.0768935871385679,0.5,90,75,1
38255,0,0,1,0.9381784272240632,0.25,90,75,0
38504,0,0,1,0.8992359245289939,0.5,90,75,1
38870,0,1,1,0.5255205424774684,0.5,90,75,0
39119,0,0,0,0.9455331591343142,0.25,90,75,0
39368,0,0,1,0.872125163255559,0.5,90,75,0
39735,0,1,1,0.7631029299192313,0.25,90,75,0
40102,0,1,1,0.9817822638284432,0.25,90,75,1
40467,0,1,1,0.5734084343593885,0.25,90,75,0
40716,0,0,1,0.8713908631166645,0,90,75,1
41070,0,1,1,0.6641952405097847,0.25,90,75,0
41430,0,1,0,0.49678321126761305,0.25,90,75,0
41780,0,1,1,0.7442406577825788,0.5,90,75,1
42029,0,0,0,0.7817814110389908,0.5,90,75,0
42390,0,1,1,0.8269181396781502,0.5,90,75,0
42717,1,1,1,0.8576221308318435,0,90,75,0
43078,0,1,0,0.6723417691857755,0.25,90,75,0
43428,0,1,1,0.6365852969814226,0.25,90,75,0
43787,1,1,1,1.077384907258941,0,90,75,1
44036,0,0,0,0.9452121073430622,0.5,90,75,0
44398,0,1,1,0.9492652435107086,0.25,90,75,0
44647,0,0,1,1.07359921054678,0.5,90,75,1
45010,0,1,1,0.6167442801637196,0.5,90,75,0
45259,0,0,1,1.1414704474920616,0.5,90,75,1
45508,0,0,1,1.1904318299655847,0.25,90,75,1
45757,0,0,1,1.0576672759816306,0,90,75,0
45958,1,1,1,1.2439571124975854,0,90,75,0
46207,0,0,1,1.0847528974533263,0,90,75,0
46571,0,1,1,0.7947118687293115,0.5,90,75,0
46820,0,0,0,1.1271143732368774,0.5,90,75,0
47014,1,1,1,1.1123136605811879,0,90,75,0
47365,0,1,0,0.7454676102936446,0.5,90,75,0
47688,1,1,1,0.7810753126506811,0,90,75,0
47937,0,0,1,1.0333756083888566,0.25,90,75,0
48186,0,0,1,1.003277937965407,0.5,90,75,0
48547,0,1,1,0.6835066917297402,0,90,75,1
48908,0,1,1,0.8907844183099177,0.25,90,75,0
49157,0,0,0,0.8448213903871211,0.5,90,75,0
49525,0,1,1,0.8184249603244561,0.5,90,75,1
49882,0,1,0,0.9230829126185078,0.5,90,75,0
50131,0,0,1,0.9631259687204197,0.25,90,75,0
50380,0,0,0,0.5593019007879613,0.5,90,75,0
50629,0,0,1,1.0540928553821483,0,90,75,0
50878,0,0,0,0.7049548607478456,0.25,90,75,0
51127,0,0,0,0.9878902720893935,0,90,75,0
51489,0,1,0,0.8600099345051831,0.25,90,75,0
51839,0,1,0,0.8907263384163043,0.25,90,75,0
52088,0,0,0,0.7817510461866757,0.5,90,75,0
52337,0,0,1,0.9188039855995745,0.25,90,75,1
52694,0,1,0,0.916461334939339,0,90,75,0
52943,0,0,0,1.0842847517016034,0,90,75,0
53192,0,0,1,0.7759223005477461,0,90,75,1
53546,0,1,1,0.7935752762654287,0.25,90,75,0
53795,0,0,0,1.004461845492083,0,90,75,0
54044,0,0,1,1.0948522940441534,0,90,75,0
54293,0,0,1,0.8190583497722743,0.5,90,75,0
54542,0,0,1,0.5868212882852775,0.5,90,75,0
54791,0,0,1,1.0451091895687648,0,90,75,0
55143,0,1,1,0.7370974537274833,0.5,90,75,0
55512,0,1,1,0.9150676145778041,0.25,90,75,0
55847,0,1,0,0.7417585208583173,0.5,90,75,0
56096,0,0,0,0.9983313887319146,0.5,90,75,0
56334,0,0,1,1.0892749922883211,0,90,75,1
56583,0,0,1,1.236568376899767,0.5,90,75,1
56943,0,1,1,0.9655446446526862,0.25,90,75,0
57303,0,1,1,0.9378103685097453,0,90,75,0
57552,0,0,0,1.3628534139368567,0.25,90,75,0
57756,1,1,1,1.2134636669858399,0,90,75,0
58005,0,0,0,1.1731507964940682,0.5,90,75,0
58323,1,1,1,0.9073762208627978,0,90,75,0
58647,0,1,1,0.8007686925757436,0.5,90,75,1
58896,0,0,0,0.7252527225257274,0.25,90,75,0
59259,0,1,0,0.6488674340260596,0.25,90,75,0
59609,0,1,1,1.094771332292055,0.5,90,75,1
59968,1,1,1,1.0596390616850957,0.25,90,75,0
60217,0,0,1,1.1629762176457805,0,90,75,0
60540,1,1,1,1.1996082343124144,0,90,75,1
60789,0,0,1,0.9022250758209981,0.25,90,75,0
61038,0,0,1,1.2137961184331458,0.25,90,75,0
61287,0,0,1,1.261066998363707,0.5,90,75,1
61536,0,0,0,0.753953277263095,0.25,90,75,0
61785,0,0,1,0.6531414033864273,0.5,90,75,1
62034,0,0,1,1.2115822876681244,0.25,90,75,0
62349,0,1,1,0.9217380880161129,0.5,90,75,0
62647,1,1,1,0.8963276469033101,0.25,90,75,1
63002,0,1,1,0.7781854882590475,0.5,90,75,0
63354,0,1,1,0.8396038055944833,0.5,90,75,1
63603,0,0,1,1.248466973648729,0,90,75,1
63850,0,0,1,1.2950388707032399,0.5,90,75,1
64099,0,0,0,0.7842622566300753,0.5,90,75,0
64359,1,1,1,1.2526991216419368,0.25,90,75,0
64713,0,1,1,0.6017898372700878,0.5,90,75,0
65051,1,1,1,0.9081863093090244,0.25,90,75,0
65300,0,0,1,0.998547404090983,0,90,75,0
65654,0,1,1,1.0914908934873717,0.5,90,75,1
65903,0,0,1,1.20083216316115,0,90,75,1
66152,0,0,1,1.2382124734344044,0.5,90,75,1
66401,0,0,0,1.2737077824794396,0.5,90,75,0
66755,0,1,1,0.9197184157201539,0.5,90,75,0
67004,0,0,1,1.1936176420399833,0.25,90,75,0
67253,0,0,1,1.3160743773152084,0.5,90,75,1
67619,0,1,1,0.7641080722499377,0.5,90,75,0
67860,0,0,1,1.2545061210975126,0.5,90,75,0
68218,0,1,0,0.961600069664266,0.25,90,75,0
68467,0,0,0,1.2591959107897257,0,90,75,0
68668,1,1,1,1.6235008838058969,0,90,75,1
69018,0,1,1,0.9532679104844903,0.5,90,75,0
69267,0,0,1,1.0111528750445904,0.25,90,75,0
69634,0,1,1,0.8264506318462728,0.5,90,75,1
69857,0,0,1,1.1642055533700228,0.5,90,75,1
70106,0,0,1,1.0399138188191683,0,90,75,1
70355,0,0,1,1.1132320780883715,0.5,90,75,0
70689,0,1,1,0.7255055300442445,0.25,90,75,0
70938,0,0,1,1.061575219764171,0.25,90,75,0
71275,1,1,1,0.9699164024663582,0,90,75,1
71502,0,0,1,1.403902559287027,0.25,90,75,1
71732,0,0,0,1.1717407547457293,0,90,75,0
71906,1,1,1,1.3859791167935929,0.25,90,75,0
72074,0,0,0,1.517205974314751,0,90,75,0
72323,0,0,1,1.2924337032793913,0.5,90,75,0
72684,0,1,0,0.941483862159153,0,90,75,0
72933,0,0,1,0.9594998492355231,0.5,90,75,0
73182,0,0,1,1.310782900339228,0.5,90,75,1
73457,1,1,1,1.1891428782186635,0.5,90,75,1
73726,0,1,1,0.9671516407050055,0.5,90,75,1
73975,0,0,1,0.9951230762617574,0,90,75,1
74256,0,1,0,0.8680268650832086,0.5,90,75,0
74505,0,0,1,1.1395031142312873,0,90,75,1
74821,0,1,1,0.9724055935055338,0.25,90,75,0
74980,1,1,1,1.8201439008685583,0,90,75,0
75209,0,0,1,1.6551155864913507,0,90,75,1
75458,0,0,1,1.3596054970076907,0.5,90,75,0
75755,1,1,1,1.0929834443838555,0,90,75,0
76004,0,0,0,1.541279443548021,0.5,90,75,0
76226,1,1,1,1.1293227267106103,0,90,75,0
76475,0,0,0,1.224090358688083,0,90,75,0
76682,1,1,1,1.3327774349994892,0.5,90,75,0
76931,0,0,1,0.8694754766959656,0,90,75,0
77180,0,0,0,0.9081909833459361,0.5,90,75,0
77429,0,0,1,1.2320286969680847,0.25,90,75,1
77788,0,1,0,0.9398960818219503,0.25,90,75,0
78037,0,0,1,1.2990441732664728,0.5,90,75,1
78400,1,1,1,0.7982517651429442,0,90,75,0
78603,0,0,1,1.6404753993269383,0,90,75,0
78797,0,0,1,1.6462737943101613,0,90,75,1
78974,1,1,1,1.5122665203218018,0.25,90,75,0
79196,0,0,1,1.4411134654632196,0,90,75,1
79556,0,1,1,0.9409288035077723,0.5,90,75,1
79771,1,1,1,1.5581018127786255,0.25,90,75,0
80138,0,1,1,1.020131667698756,0,90,75,0
80387,0,0,1,0.9778197342959782,0,90,75,0
80667,1,1,1,1.3417799929448526,0,90,75,0
80839,0,0,1,1.5094534821324057,0,90,75,1
81205,0,1,1,1.0418934060339933,0.25,90,75,0
81479,1,1,0,0.9819673022407935,0,90,75,0
81845,0,1,1,0.7431177603340027,0,90,75,0
82094,0,0,1,1.3516473667264006,0,90,75,1
82223,1,1,0,1.5057144682463308,0.25,90,75,0
82472,0,0,1,1.24007890530814,0,90,75,0
82721,0,0,0,1.1314895523430313,0,90,75,0
82970,0,0,1,0.9786004933978707,0.5,90,75,0
83263,0,1,0,0.9562062081419131,0.25,90,75,0
83436,0,0,0,1.764450231699835,0.25,90,75,0
83531,1,1,1,2.1656056458578923,0,90,75,1
83677,1,1,1,1.8232772719287036,0.25,90,75,1
84045,0,1,0,0.9408397666384183,0.25,90,75,0
84339,0,1,1,0.8825903042067037,0.25,90,75,1
84588,0,0,1,1.4154009770546994,0.5,90,75,0
84837,0,0,0,0.8911615816194121,0.25,90,75,0
85086,0,0,1,0.9582529752966202,0,90,75,0
85335,0,0,1,1.079214806592874,0.5,90,75,0
85584,0,0,1,1.359854401809246,0,90,75,1
85946,0,1,1,0.996516489639828,0.5,90,75,0
86129,0,0,1,1.383076820811213,0.5,90,75,0
86296,0,0,1,1.9091348987210817,0.25,90,75,1
86576,1,1,1,0.9761066938462757,0,90,75,0
86825,0,0,1,1.137323836849634,0.5,90,75,1
87180,0,1,1,0.4087537674134416,0.25,90,75,0
87367,0,0,1,1.7417397743124303,0.5,90,75,0
87708,0,1,1,0.7645987080115576,0.5,90,75,1
87899,0,0,0,1.6022347628158096,0,90,75,0
88148,0,0,1,1.1979419699741853,0.25,90,75,0
88515,0,1,0,1.0504992227602041,0.25,90,75,0
88764,0,0,1,1.083988582729094,0,90,75,0
88964,0,0,1,1.2521156540646368,0.25,90,75,0
89213,0,0,1,1.6141875734434077,0.5,90,75,1
89383,1,1,1,1.4518028660587177,0,90,75,0
89667,1,1,1,1.3637898137173112,0,90,75,1
90021,0,1,1,0.7098195053618259,0.25,90,75,0
90373,0,1,1,0.893470858473332,0.25,90,75,0
90586,0,0,1,1.4988390083906282,0.25,90,75,0
90942,0,1,1,0.7545918793553629,0.5,90,75,1
91191,0,0,1,0.9361020255086943,0.5,90,75,0
91440,0,0,0,1.5867042031849619,0.5,90,75,0
91689,0,0,1,1.2042801973619068,0.5,90,75,0
91826,0,0,0,2.3181636306737943,0,90,75,0
92075,0,0,1,0.8942347871799167,0.25,90,75,0
92345,0,1,0,1.045037901616551,0.5,90,75,0
92594,0,0,1,1.1094105744084781,0.25,90,75,0
92843,0,0,1,1.0563633218726938,0,90,75,0
93203,0,1,1,0.5854496201767472,0,90,75,1
93561,0,1,1,0.7664763228191692,0,90,75,0
93790,1,1,1,1.4796582444904438,0,90,75,0
94039,0,0,1,0.8165023720409735,0,90,75,0
94360,0,1,1,0.8119542519589383,0.5,90,75,1
94613,1,1,0,1.4566953657160373,0,90,75,0
94790,0,0,1,1.4618074511554477,0,90,75,1
95158,0,1,1,0.5781186113552151,0,90,75,1
95378,0,0,0,1.187654703363373,0.25,90,75,0
95649,0,1,1,0.9573298890935571,0.5,90,75,1
95794,0,0,1,1.6704022329315367,0.25,90,75,0
96069,1,1,1,0.9147558819572501,0.5,90,75,0
96318,0,0,1,0.8745826433537849,0,90,75,0
96487,0,0,1,1.7627182481472499,0,90,75,0
96797,1,1,1,1.2465679670121408,0,90,75,1
96958,0,0,1,1.5455902614962314,0.25,90,75,0
97312,0,1,1,0.9744477865755675,0.5,90,75,0
97662,0,1,1,0.6964393535456429,0.5,90,75,0
97941,1,1,1,1.060275896842966,0,90,75,0
98290,0,1,1,0.7453220797000447,0.5,90,75,1
98445,0,0,1,1.714307451639385,0,90,75,0
98694,0,0,0,1.1479094903102438,0.5,90,75,0
98800,0,0,1,2.4106039794481515,0,90,75,0
99049,0,0,1,1.3161213863412387,0.25,90,75,1
99222,0,0,0,1.654449227505072,0.5,90,75,0
99533,0,1,0,0.9804552120430529,0.5,90,75,0
99782,0,0,1,0.9652074846818436,0.5,90,75,0
100031,0,0,1,1.3810636467879502,0,90,75,1
100151,1,1,1,1.7193816116084055,0.5,90,75,1
100295,0,0,1,2.6281475878180447,0,90,75,1
100544,0,0,1,1.6083407759534423,0.5,90,75,1
100912,0,1,1,0.6310898462788711,0.5,90,75,0
101272,0,1,1,0.4793361203113636,0.25,90,75,1
101372,1,1,1,2.7243058571976766,0,90,75,1
101604,0,0,0,1.829576526098874,0.25,90,75,0
101713,0,0,1,2.9265823838622094,0.5,90,75,1
101900,1,1,1,2.0811249553943036,0,90,75,1
102145,1,1,0,1.0815267142413327,0,90,75,0
102394,0,0,0,1.3584363849180283,0.5,90,75,0
102508,1,1,0,1.7420017454350136,0,90,75,0
102859,0,1,1,0.7904524956268721,0.5,90,75,0
103228,0,1,1,0.7992920569516513,0,90,75,1
103444,0,0,1,1.6552865416376503,0,90,75,0
103693,0,0,1,0.8756867948042952,0.5,90,75,0
104059,0,1,1,0.8681516421688231,0.25,90,75,0
104359,1,1,0,1.1546668762991952,0,90,75,0
104687,0,1,1,0.9749092169771876,0.25,90,75,1
104988,1,1,0,0.8023277744303625,0,90,75,0
105339,0,1,1,0.7805902780893877,0.25,90,75,0
105588,0,0,1,1.0171558758568044,0.5,90,75,0
105722,0,0,1,2.8321602349464814,0,90,75,1
106081,0,1,1,1.058717031533544,0.25,90,75,1
106330,0,0,0,1.0554329420841333,0,90,75,0
106579,0,0,0,1.3755142519419319,0,90,75,0
106665,0,0,1,2.999146752948233,0.25,90,75,1
106914,0,0,1,1.1903432359080004,0.25,90,75,0
107022,0,0,1,2.4030293377963767,0,90,75,1
107385,0,1,1,0.7767551681810294,0.25,90,75,0
107513,1,1,1,2.1186732475823598,0.25,90,75,1
107599,0,0,1,2.999146752948233,0.5,90,75,1
107967,0,1,0,0.6421616842959613,0.5,90,75,0
108201,1,1,1,0.95496955681293,0,90,75,0
108450,0,0,1,0.8240645813762053,0.5,90,75,0
108800,0,1,0,1.1094634556058356,0,90,75,0
109012,0,0,1,1.1432838001266015,0.25,90,75,0
109186,0,0,1,1.7597965765906871,0,90,75,0
109327,0,0,1,2.682733042437099,0.5,90,75,1
109685,0,1,0,0.515666358018924,0.25,90,75,0
109934,0,0,1,0.3962542826718998,0.5,90,75,0
110102,1,1,1,1.453985989303757,0.25,90,75,0
110351,0,0,1,0.8261606629883259,0,90,75,0
110600,0,0,1,0.9497262982638022,0,90,75,1
110907,0,1,1,1.039080750788377,0.25,90,75,1
111156,0,0,1,0.9158890464371757,0,90,75,0
111303,0,0,1,1.9878820218875077,0,90,75,0
111552,0,0,1,1.4464453873285172,0,90,75,1
111861,0,1,0,1.09506057996682,0.25,90,75,0
112110,0,0,0,0.7929482259023348,0,90,75,0
112461,0,1,1,0.49276309420088993,0,90,75,0
112823,0,1,1,0.5197526654060229,0.25,90,75,0
113178,0,1,1,0.6763786889584991,0,90,75,0
113427,0,0,0,1.3800446038715914,0.25,90,75,0
113566,0,0,0,1.9576778448039849,0,90,75,0
113723,0,0,1,2.02900461447904,0,90,75,1
113972,0,0,0,0.9642182158795276,0.5,90,75,0
114323,0,1,1,0.5296687541494836,0.25,90,75,0
114572,0,0,1,0.830358707573604,0,90,75,1
114919,1,1,0,1.018569724097441,0.25,90,75,0
115168,0,0,0,1.3728273685177552,0,90,75,0
115513,0,1,0,0.9923486880176421,0.25,90,75,0
115762,0,0,0,1.2785454910069494,0.25,90,75,0
116124,0,1,0,0.6371760590117311,0.25,90,75,0
116345,1,1,1,1.1007045518115466,0.5,90,75,0
116594,0,0,0,1.678617170047279,0,90,75,0
116959,0,1,1,0.6946460232741548,0.25,90,75,0
117319,0,1,1,0.6452631594121055,0.25,90,75,1
117681,0,1,1,0.504372109398223,0.5,90,75,1
117882,1,1,0,1.350872560564962,0.25,90,75,0
118056,0,0,1,1.499501698118029,0,90,75,0
118272,0,0,0,1.236523225958356,0,90,75,0
118521,0,0,1,1.0660729765394128,0.25,90,75,0
118884,0,1,1,1.0356730549498954,0.25,90,75,1
119249,0,1,1,0.5103224124729292,0.25,90,75,0
119498,0,0,1,1.0340618338061807,0,90,75,0
119854,0,1,1,0.4804462864998875,0.5,90,75,0
120103,0,0,1,0.9814349399996805,0.25,90,75,0
120226,0,0,1,2.586746834334942,0.5,90,75,1
120475,0,0,1,0.732396378085499,0.25,90,75,0
120593,0,0,1,2.190452886601975,0,90,75,1
120948,0,1,1,0.4866912328296239,0.25,90,75,0
121159,0,0,1,1.8059433580251538,0,90,75,1
121408,0,0,1,0.9836030717002041,0.25,90,75,0
121534,0,0,1,1.9263567279919405,0,90,75,0
121888,0,1,1,0.6182774158723101,0.25,90,75,0
122137,0,0,0,0.5266629721381452,0.25,90,75,0
122494,0,1,1,0.6803727887574442,0.25,90,75,0
122660,0,0,1,1.5608112067188955,0.5,90,75,1
122852,0,0,1,1.287140440185,0,90,75,0
123086,1,1,1,0.9323364850874128,0.25,90,75,0
123335,0,0,1,1.200883234710856,0.25,90,75,1
123686,0,1,0,0.6052364383379465,0.25,90,75,0
123935,0,0,1,0.7426027677702715,0.25,90,75,0
124184,0,0,1,0.9312924194789252,0.5,90,75,0
124444,0,1,0,0.9591618252555031,0.5,90,75,0
124693,0,0,1,0.7585744583915957,0,90,75,0
124849,0,0,1,1.9393412551457228,0,90,75,0
125028,0,0,1,1.468613418672329,0,90,75,0
125277,0,0,1,0.7770194484440172,0.25,90,75,0
125526,0,0,1,0.7596036281906927,0,90,75,0
125775,0,0,0,1.2807096835393226,0.25,90,75,0
125927,0,0,1,2.09192692601926,0.5,90,75,1
126176,0,0,1,1.14090632862882,0.5,90,75,0
126527,0,1,0,0.49060259568962883,0.25,90,75,0
126776,0,0,1,0.5925129252513484,0,90,75,0
126990,0,0,1,1.3959654784742497,0.25,90,75,0
127353,0,1,0,0.6901540683468496,0,90,75,0
127698,0,1,0,0.9197862854905124,0,90,75,0
127896,0,0,1,1.485767954951599,0.25,90,75,0
128239,0,1,1,0.9324916456654838,0.25,90,75,1
128488,0,0,1,1.2143667988704525,0,90,75,1
128713,0,0,1,1.9555532303460683,0,90,75,1
128894,0,0,1,1.5905912272172367,0.5,90,75,0
129259,0,1,0,0.7056590376713545,0.25,90,75,0
129508,0,0,0,0.37587687263586156,0,90,75,0
129757,0,0,0,0.8000537018865239,0,90,75,0
130114,0,1,1,0.42743362345836206,0,90,75,1
130471,0,1,0,0.3209738844959542,0,90,75,0
130720,0,0,1,0.7339170909524497,0.25,90,75,0
130885,0,0,1,1.563870251795327,0,90,75,0
131134,0,0,1,0.5020290823551218,0,90,75,1
131490,0,1,1,0.9476625598546321,0,90,75,1
131858,0,1,1,0.41631712589908193,0,90,75,1
132107,0,0,1,0.5248625732727819,0.25,90,75,0
132356,0,0,1,0.6421755043812022,0,90,75,0
132567,1,1,1,1.1146418733524337,0.5,90,75,0
132928,0,1,1,0.6508378342308218,0.5,90,75,0
133051,0,0,1,1.9783071063496331,0,90,75,0
133407,0,1,1,0.8337081774068451,0.25,90,75,0
133771,0,1,0,0.6663521818217361,0,90,75,0
134020,0,0,1,1.0293219805630125,0.25,90,75,0
134386,0,1,0,0.5001964880864813,0.5,90,75,0
134635,0,0,1,0.9451015116047717,0.25,90,75,1
134884,0,0,0,0.7929845065898046,0.5,90,75,0
135125,0,0,1,1.579315108906035,0.25,90,75,1
135271,0,0,1,2.177838262871622,0.5,90,75,1
135626,0,1,1,1.0534663758630423,0,90,75,1
135807,0,0,1,1.449076252533507,0.5,90,75,0
135913,1,1,1,1.9499550330782316,0.25,90,75,1
136162,0,0,1,1.1237909131644068,0.25,90,75,0
136411,0,0,0,0.9453270506522491,0,90,75,0
136767,0,1,1,0.6836645780480107,0.5,90,75,1
137118,0,1,1,0.42298614194098916,0,90,75,0
137472,0,1,1,1.0305406301463576,0.5,90,75,0
137721,0,0,1,1.1201533616289188,0,90,75,0
137970,0,0,0,0.7504258205458473,0,90,75,0
138219,0,0,1,0.8700080178749617,0.25,90,75,0
138468,0,0,1,1.1130600863835625,0,90,75,0
138624,0,0,1,2.049656283498794,0.5,90,75,1
138873,0,0,1,1.265811693720586,0.5,90,75,0
139122,0,0,1,0.9533031249910491,0.25,90,75,1
139371,0,0,1,0.5558545282060302,0.5,90,75,0
139572,0,0,1,1.2905415073624702,0.25,90,75,1
139930,0,1,1,0.39756524380712466,0.5,90,75,0
140179,0,0,0,0.9540407469311976,0.5,90,75,0
140543,0,1,0,0.4674739012265109,0,90,75,0
140792,0,0,0,0.8727592719044571,0.5,90,75,0
141041,0,0,1,0.5843621443981388,0.5,90,75,0
141401,0,1,1,0.7134730806576581,0,90,75,0
